"X","file","mfcc_1_mean","mfcc_1_std","mfcc_2_mean","mfcc_2_std","mfcc_3_mean","mfcc_3_std","mfcc_4_mean","mfcc_4_std","mfcc_5_mean","mfcc_5_std","mfcc_6_mean","mfcc_6_std","mfcc_7_mean","mfcc_7_std","mfcc_8_mean","mfcc_8_std","mfcc_9_mean","mfcc_9_std","mfcc_10_mean","mfcc_10_std","mfcc_11_mean","mfcc_11_std","mfcc_12_mean","mfcc_12_std","mfcc_13_mean","mfcc_13_std","spectral_centroid_mean","spectral_centroid_std","spectral_brightness","spectral_contrast_1_mean","spectral_contrast_1_std","spectral_contrast_2_mean","spectral_contrast_2_std","spectral_contrast_3_mean","spectral_contrast_3_std","spectral_contrast_4_mean","spectral_contrast_4_std","spectral_contrast_5_mean","spectral_contrast_5_std","spectral_contrast_6_mean","spectral_contrast_6_std","spectral_contrast_7_mean","spectral_contrast_7_std","spectral_flatness_mean","spectral_flatness_std","f0_mean","f0_std","F1_mean","F2_mean","F3_mean","F1_bandwidth","F2_bandwidth","F3_bandwidth","vibrato_rate","vibrato_amplitude","jitter_local","hnr_mean","RAHVUS","tyyp","rahvas","viide","kloonitud"
2431,"vc_aaaaa_RKM,_Mgn__II_3541_(4)_clip2_wav_1.0_150_0.9.wav",-341.366729736328,24.989236831665,111.26195526123,18.5978832244873,19.4358253479004,16.9293479919434,6.25269174575806,12.512490272522,-33.4050750732422,13.1438007354736,2.29598307609558,10.2995624542236,-0.795304894447327,6.227210521698,-7.65716934204102,6.91950178146362,-11.5844602584839,8.73622417449951,6.46924734115601,7.47074031829834,13.830904006958,7.85096454620361,7.17669868469238,9.42787742614746,15.106671333313,6.19198846817017,942.11153483848,202.853440377621,0.0958928987383842,16.0525003673752,4.05975006195274,22.5338848142587,7.86783973496781,33.0765073269538,6.36421317860275,30.1337868957755,5.79346760359087,25.3371643717957,4.0203291268607,23.8556069826693,3.80632830158414,57.3193975023556,4.98244660637363,9.87867533694953e-05,0.00104795466177165,431.340657738692,146.829224700581,615.721004354541,1286.29623125,3078.06482220637,128.979537007289,354.36676123034,525.855020914026,4.61095100864553,72.3751174300197,0.00280607419788934,27.9813218386922,"kloonhandidmansid","kloon","handidmansid","RKM, Mgn. II 3541 (4)",TRUE
2432,"vc_aaaaa_RKM,_Mgn__II_3541_(5)_vad_clip10_wav_1.0_150_0.9.wav",-236.329895019531,39.1648788452149,81.5056533813477,28.354606628418,-51.9396438598633,26.5032958984375,9.11630630493164,11.3060827255249,-58.870304107666,16.3401432037354,17.3917102813721,9.67759609222412,7.83749628067017,9.69080829620361,-13.5294389724731,7.1153883934021,0.829356074333191,9.11243534088135,19.0142364501953,5.89015245437622,15.0862560272217,12.8812313079834,-1.75569152832031,14.0022659301758,-6.95028638839722,7.58691930770874,1555.7156471469,257.045396761612,0.281435668468475,15.7760084179777,3.9848918617633,22.1089673746401,7.99015953381487,32.5940352063494,6.57384497195517,31.3480007271657,6.31751720828803,28.9034967905696,5.50465171758044,26.7832379969509,4.43409417503979,60.1506775487643,4.4775819645672,8.80791412782855e-05,0.00065628997981548,349.350790255773,115.077114324953,797.654954895185,1460.95531773287,3075.96845732177,103.346924678829,112.580591782644,1053.54715606125,4.61760461760462,83.2850890437692,0.00183421851268237,25.222873842202,"kloonhandidmansid","kloon","handidmansid","RKM, Mgn. II 3541 (5)",TRUE
2433,"vc_aaaaa_RKM,_Mgn__II_3541_(5)_vad_clip11_wav_1.0_150_0.9.wav",-237.854278564453,38.5968437194824,87.3863220214844,28.6390190124512,-38.5368309020996,20.8881092071533,22.3720569610596,12.875241279602,-66.8008041381836,18.2058181762695,29.2764930725098,12.9299325942993,23.8415241241455,8.98731899261475,-10.1971282958984,7.51665163040161,-5.08025503158569,7.40735197067261,12.0308322906494,6.77248191833496,15.5708332061768,5.54118871688843,7.1361403465271,14.2344579696655,4.09602069854736,11.7438764572144,1614.39539744191,278.811542004753,0.255625575780869,16.4893389507333,3.58353068995664,21.3020804033462,8.17469429411974,32.4771336452017,6.47969901924196,31.833348802599,5.86680377946575,28.7756832161667,4.73208146720385,27.3749189003732,4.97203038299449,59.68524104581,5.63440732883984,6.0828653658973e-05,0.00038223052979446,353.195136314715,115.59320530488,771.788843120914,1339.90560131947,3238.27708370784,122.502258673587,81.2139607080718,283.581884607279,4.61760461760462,79.4560147046407,0.00184112117902873,23.6909597680659,"kloonhandidmansid","kloon","handidmansid","RKM, Mgn. II 3541 (5)",TRUE
2434,"vc_aaaaa_RKM,_Mgn__II_3541_(5)_vad_clip12_wav_1.0_150_0.9.wav",-235.440063476562,38.2159423828125,87.0074768066406,26.1875820159912,-31.9129772186279,22.1974716186523,13.2248573303223,11.7945146560669,-53.4418258666992,17.0466117858887,18.726037979126,11.0107736587524,16.8413467407227,9.52648448944092,-12.916524887085,8.72023677825928,-5.7889895439148,5.83282613754272,12.4455986022949,10.7541313171387,25.281099319458,8.71642303466797,8.86798858642578,15.3275537490845,0.37373423576355,8.73980140686035,1451.96517925342,234.202776438618,0.228534877300262,16.2023778779664,3.75503302377316,21.3230327053929,7.77414684830667,32.9856749448686,6.72792045327848,31.2146712599278,5.75218202889882,28.435027805214,5.24244052197249,25.9858612180967,4.76628714098839,58.3216013603183,5.88293926059968,9.51296096900478e-05,0.00095548451645299,383.922243494844,144.79291487845,751.406288641144,1375.87169036148,3109.59232226597,100.63629563334,89.0577855365023,342.54610452628,4.60431654676259,94.537586212891,0.00207400510316962,24.1004585184629,"kloonhandidmansid","kloon","handidmansid","RKM, Mgn. II 3541 (5)",TRUE
2435,"vc_aaaaa_RKM,_Mgn__II_3541_(5)_vad_clip1_wav_1.0_150_0.9.wav",-204.888031005859,43.0503883361816,65.8997497558594,33.094654083252,-59.0371017456055,21.9838752746582,31.3269481658936,8.9720573425293,-59.6613273620605,17.4789409637451,34.7447319030762,13.4723377227783,-0.475241482257843,8.74609184265137,-6.06356954574585,11.7399196624756,3.68877530097961,7.77294492721558,22.6934051513672,7.00568437576294,17.8405437469482,13.3414659500122,-7.02045679092407,13.1512327194214,-6.14136695861816,5.41557312011719,2007.53503110506,384.401426790941,0.422241389751434,17.1196209483107,4.34436134303735,21.1135521301338,8.31348178412646,31.6022974997071,6.29073100403823,30.8132810987742,5.5228339366702,29.0332629008667,5.14116621931444,26.6816391310104,3.46345792726207,63.6102432876634,6.91800919567802,0.00011556465324247,0.00076379789970815,362.34156670376,127.490768114904,822.701358574889,1531.49602774976,3226.21999710411,128.768292578129,115.57218224323,255.583046484322,4.63768115942029,80.5244128794802,0.00182650771810308,22.3636470037528,"kloonhandidmansid","kloon","handidmansid","RKM, Mgn. II 3541 (5)",TRUE
2436,"vc_aaaaa_RKM,_Mgn__II_3541_(5)_vad_clip2_wav_1.0_150_0.9.wav",-205.225036621094,46.3221206665039,65.2122497558594,26.8233890533447,-53.6187629699707,23.6180610656738,30.5347671508789,10.6964817047119,-55.4614181518555,18.0367679595947,33.244197845459,13.8717308044434,-2.02037024497986,13.7658796310425,-11.3975267410278,11.6237545013428,4.3088755607605,9.01076793670654,16.3712596893311,5.40395498275757,18.3828983306885,10.649395942688,2.6634726524353,16.667272567749,-0.953608870506287,5.13686418533325,2045.75925499718,337.387855543836,0.43401888012886,17.2189306027131,3.93572373409238,21.3798438448813,8.3517420220983,31.8592182831948,6.28139185785349,30.5403988178617,5.50449415709236,28.6964255720757,5.10132972575039,27.24387776139,4.07341141945338,63.5187723661488,6.56764871012322,0.00013065124221611,0.00112187478225678,355.928399724802,126.672250105747,810.745268331522,1534.15454587198,3225.93618099726,161.95757528416,133.321808291465,385.813796657546,4.60431654676259,87.0216653785421,0.00196476583423624,21.7930773893625,"kloonhandidmansid","kloon","handidmansid","RKM, Mgn. II 3541 (5)",TRUE
2437,"vc_aaaaa_RKM,_Mgn__II_3541_(5)_vad_clip3_wav_1.0_150_0.9.wav",-233.681884765625,44.7436485290527,74.4653625488281,27.6640148162842,-44.5809860229492,19.7778339385986,28.9346866607666,11.3210105895996,-63.383415222168,18.101318359375,30.8656101226807,12.0227918624878,12.4612255096436,8.30268955230713,-13.0727634429932,8.35510540008545,-1.77904081344604,7.31660079956055,15.161979675293,6.92269897460938,17.2961463928223,10.2827835083008,5.89254522323608,13.6206378936768,-5.92512321472168,8.40590000152588,1833.0590431111,282.760015450708,0.338267594575882,17.0515147913463,4.01930013347028,22.3224971986863,8.3419051446315,33.0618262477304,6.35350969796985,31.4591616757498,5.92876482406153,29.1487943642918,5.05955899001244,28.2737620596886,5.14457188862225,61.2301311763222,6.27603098620358,0.0002491024788469,0.00224721617996692,375.521522061727,136.723515609103,790.894290513536,1396.870152323,3225.19852519855,137.024797006309,110.802457038349,294.296865370231,4.61760461760462,77.3938819512399,0.00195686958972781,22.2828688873225,"kloonhandidmansid","kloon","handidmansid","RKM, Mgn. II 3541 (5)",TRUE
2438,"vc_aaaaa_RKM,_Mgn__II_3541_(5)_vad_clip4_wav_1.0_150_0.9.wav",-221.787612915039,44.893611907959,72.9842376708984,29.3365993499756,-47.0596923828125,24.5056705474854,26.8916454315186,10.2262077331543,-56.2998580932617,16.8158855438232,29.7504615783691,11.5298452377319,4.71565914154053,7.5780611038208,-10.6683034896851,11.4865169525146,0.0863608941435814,7.46207904815674,25.8300514221191,7.52176523208618,12.8655347824097,13.1599903106689,2.99471592903137,15.5709943771362,3.15238523483276,5.13528299331665,1847.02219806969,341.262517598188,0.376652717590332,17.6117468187009,4.2479159995415,21.1244132432153,8.13583386898825,32.3940456977967,6.20891639115539,30.8794127994345,5.63063510631639,29.8439211733048,5.93604576017972,27.0671100895183,4.5615749926182,63.3791652957726,6.65314262264443,0.00010295393440173,0.00085576175479218,397.657677012738,139.820001463178,790.894505101184,1495.27355012581,3150.72183198903,123.947840321571,127.514014768671,791.898420754911,4.02298850574713,97.8527760841736,0.00215354752557591,22.7709268434466,"kloonhandidmansid","kloon","handidmansid","RKM, Mgn. II 3541 (5)",TRUE
2439,"vc_aaaaa_RKM,_Mgn__II_3541_(5)_vad_clip5_wav_1.0_150_0.9.wav",-236.248550415039,40.0192413330078,72.297477722168,28.9486446380615,-48.7540473937988,23.1936855316162,21.0398139953613,10.5514936447144,-60.5683784484863,17.1481914520264,30.780818939209,11.8056325912476,13.9379835128784,6.74727869033813,-13.3325519561768,7.33427906036377,-9.67059993743896,8.329026222229,19.783519744873,7.02109432220459,15.6526861190796,12.5487127304077,12.9579153060913,9.48530292510986,1.00157034397125,7.96863794326782,1771.76485395353,295.033339231857,0.313528150320053,17.7706372461367,4.28861719700085,21.7537310020408,7.98679848624128,33.0705009945812,6.278382342066,32.07505253393,5.96718646781653,27.9087849178525,4.96939613608912,28.3512174276497,4.91272964594179,61.8415441959883,5.94044229088279,0.00016735313693061,0.00125211791601032,359.600535953219,128.292419757313,781.144268869761,1402.05044412884,3194.73195968603,180.717556531067,81.3263385787929,556.670854207526,4.61095100864553,87.9177070483093,0.00170113592782128,24.1953721397319,"kloonhandidmansid","kloon","handidmansid","RKM, Mgn. II 3541 (5)",TRUE
2440,"vc_aaaaa_RKM,_Mgn__II_3541_(5)_vad_clip6_wav_1.0_150_0.9.wav",-213.297164916992,40.5714569091797,77.2754364013672,25.314920425415,-49.8854942321777,23.2630386352539,14.8157873153687,12.0635719299316,-66.8359832763672,16.3873081207275,33.0275764465332,12.3417625427246,6.36394596099854,6.22998142242432,-13.0481538772583,9.55315971374512,-5.23470973968506,6.76331090927124,15.2077293395996,6.31701183319092,22.7950267791748,8.92482471466064,5.50300073623657,12.9035701751709,-0.720388829708099,6.17424631118774,1738.60016258528,298.163594828433,0.294116348028183,16.4597806905727,3.81680261000821,21.3941240743091,7.46961016850857,31.8926859208046,6.05013742969819,31.1159704399792,5.68664228796738,27.4640126075432,4.82115828523569,25.3768923667287,3.97871390652585,61.6517775250977,6.31399948311606,0.00011949525651289,0.00091151893138885,407.080053153918,149.249222304036,788.43582481716,1411.94737245196,3205.9889699173,137.895409476425,87.324558652079,552.07480344455,4.01146131805158,100.640234961088,0.00255135232604519,23.6007003560878,"kloonhandidmansid","kloon","handidmansid","RKM, Mgn. II 3541 (5)",TRUE
2441,"vc_aaaaa_RKM,_Mgn__II_3541_(5)_vad_clip7_wav_1.0_150_0.9.wav",-229.361251831055,40.7529907226562,82.1954650878906,30.0767345428467,-50.2508926391602,23.9648246765137,14.101842880249,11.677318572998,-68.6229476928711,17.520881652832,28.3837928771973,12.0198659896851,12.9797849655151,10.2206678390503,-11.0101890563965,8.9996280670166,-4.17601776123047,7.15986394882202,15.788631439209,7.16424417495728,15.10085105896,7.850661277771,6.26251840591431,15.1867036819458,1.06565308570862,8.76116752624512,1661.67555235803,282.425055083931,0.272131025791168,17.5060007596034,4.16714125999046,21.5497527011594,8.00103080730236,32.097996847114,6.03839945530411,30.9256420532439,5.58846421299057,27.8335631866477,4.79347278192337,26.9213233076379,4.55082011129948,60.679058593803,5.7158910805618,6.05570603511296e-05,0.00032337923767045,365.768720348549,123.625073223614,798.308460763283,1378.94069126951,3251.78095266445,120.309024106683,95.7248749543549,501.758999084749,4.59770114942529,53.7340988900653,0.00247835163212654,23.7681660802529,"kloonhandidmansid","kloon","handidmansid","RKM, Mgn. II 3541 (5)",TRUE
2442,"vc_aaaaa_RKM,_Mgn__II_3541_(5)_vad_clip8_wav_1.0_150_0.9.wav",-250.294708251953,42.090892791748,88.4577102661133,23.2359790802002,-35.0985908508301,23.653787612915,10.6044101715088,11.8872489929199,-62.2641105651855,18.7099189758301,25.4089374542236,11.108081817627,15.117039680481,6.61420488357544,-22.6805877685547,7.58655786514282,-3.56158399581909,8.70135402679443,11.4330711364746,7.18997383117676,16.4121761322021,8.51269626617432,12.585090637207,10.5495357513428,-1.06824505329132,10.9087314605713,1486.21447037842,273.71572403739,0.222391992807388,16.0789529869015,4.33140896258243,22.5355267673617,8.15990688003004,33.5718194103649,6.52063687215838,31.5760521394726,5.70695061108726,27.6693834013407,4.93287374315883,27.5753746806746,5.00732181977419,58.265405883877,5.33518447990143,6.17737896391191e-05,0.00043165535316802,367.225796480101,126.248648762536,736.463274925362,1389.30829021336,3285.00308668946,135.072079758403,97.6638460568762,1015.22841137773,4.61760461760462,77.7579658841011,0.00180301035929935,25.3590804687608,"kloonhandidmansid","kloon","handidmansid","RKM, Mgn. II 3541 (5)",TRUE
2443,"vc_aaaaa_RKM,_Mgn__II_3541_(5)_vad_clip9_wav_1.0_150_0.9.wav",-231.623870849609,40.2145385742188,79.5880813598633,26.9025917053223,-42.3710060119629,20.5029411315918,24.6630668640137,10.8012590408325,-58.0097045898438,15.3869094848633,22.106424331665,10.7003593444824,4.76126146316528,10.4073276519775,-10.9419088363647,10.7090864181519,-9.42534065246582,7.3863787651062,21.0171279907227,9.69358539581299,21.171480178833,10.7319583892822,1.32501399517059,18.0613079071045,3.2796676158905,6.68584251403809,1627.72693119281,271.115714279454,0.292495131492615,16.8065830871177,3.85929584020604,21.4558661662438,7.67903932584617,33.2545598843781,6.65959225704915,31.8196383534915,5.75986091314047,28.4225542610453,5.10039891340997,26.7819164849695,4.78219295020393,61.6465016900474,6.01081920278717,0.00013664478319697,0.00110433273948729,412.30979575504,175.085453379319,749.368999570097,1436.09129118672,3213.78384086218,96.0605554878034,109.603553938611,554.694449559051,4.60431654676259,86.564836348779,0.00181346733577903,25.1191696353105,"kloonhandidmansid","kloon","handidmansid","RKM, Mgn. II 3541 (5)",TRUE
2444,"vc_aaaaa_RKM,_Mgn__II_3541_(6)_vad_clip10_wav_1.0_150_0.9.wav",-257.35546875,37.1818733215332,88.2005767822266,24.3622417449951,-40.559253692627,22.0197982788086,8.19020748138428,15.63707447052,-56.0803070068359,16.0982532501221,27.0302848815918,8.3365592956543,-3.78430676460266,11.1021728515625,-23.8240413665771,7.84173536300659,-0.510952711105347,7.60006380081177,27.432767868042,8.52730941772461,17.1668434143066,10.1376104354858,9.03344535827637,8.89538955688477,2.42593884468079,8.03725910186768,1538.90522057205,235.454407229538,0.257763981819153,16.9791434108134,3.76670522884295,21.950739178232,8.23648426542062,32.1322004596365,6.50117638539008,31.9177480829439,5.82736956909742,29.4455729983276,5.73731294469498,26.7380822293525,4.51962201833569,60.4856649163095,6.15960959008843,0.00013214262435212,0.00108644482679665,416.653570550407,174.59991807295,734.164357684939,1464.56907823845,3029.81987570993,126.961347291333,76.7477945211618,1362.18155572304,4.60431654676259,76.65670581613,0.0020132808764779,24.6741706736914,"kloonhandidmansid","kloon","handidmansid","RKM, Mgn. II 3541 (6)",TRUE
2445,"vc_aaaaa_RKM,_Mgn__II_3541_(6)_vad_clip11_wav_1.0_150_0.9.wav",-242.162506103516,35.6833381652832,83.2258605957031,26.6552295684814,-48.272403717041,23.317720413208,8.30713081359863,9.86915111541748,-48.3540267944336,16.8424530029297,19.0010566711426,7.95452117919922,12.094856262207,12.2578477859497,-19.4955463409424,9.80921077728272,1.02335071563721,7.69033002853394,29.1274852752686,6.45558500289917,11.7607374191284,13.5295896530151,-3.60600256919861,14.2483282089233,1.6540721654892,7.75850057601929,1485.64969761377,197.046226948354,0.282167106866837,18.6368739355962,4.61783719933056,21.8157491912098,7.78269386116771,32.6092313863412,6.71499032744621,32.0253245534538,5.86732055920302,30.6997993455983,5.50085459146749,26.8369383436887,4.41097700954169,58.7293681822347,5.37297384075393,5.09812780364882e-05,0.00033237633761018,362.064163276156,122.423379326489,791.121920678229,1502.79028863109,3166.90156290264,103.586050220157,107.040107039586,933.041859443638,4.60431654676259,75.4490371316896,0.00172106362812207,25.3442245745108,"kloonhandidmansid","kloon","handidmansid","RKM, Mgn. II 3541 (6)",TRUE
2446,"vc_aaaaa_RKM,_Mgn__II_3541_(6)_vad_clip12_wav_1.0_150_0.9.wav",-279.013916015625,33.5449295043945,100.207496643066,16.0920181274414,-30.270055770874,21.5773830413818,-3.42222428321838,14.4189300537109,-43.8311920166016,16.9634742736816,16.0596752166748,7.22173500061035,5.88139152526855,9.80057239532471,-24.11106300354,8.78244590759277,-11.427565574646,9.93337059020996,20.9180641174316,10.2559690475464,21.979175567627,10.4896411895752,-1.85536634922028,16.2191524505615,2.6196813583374,7.0212721824646,1226.66898955631,102.060744197423,0.177999883890152,16.9161072433891,3.8988631418559,22.9458249195855,8.03066572704292,33.5046423606886,6.84750145463483,31.8365330550344,5.91315217185,30.0159576365248,5.34848369635693,26.1604018487893,4.37058615911032,56.7331382921369,5.59114859511159,5.19133318448439e-05,0.00030970046645961,387.110656445371,155.712763364065,737.815330108109,1421.32748214881,3129.64576477797,148.149204674608,124.582216892475,464.972696476867,4.6242774566474,79.950703141438,0.00192100821916526,26.9835453146802,"kloonhandidmansid","kloon","handidmansid","RKM, Mgn. II 3541 (6)",TRUE
2447,"vc_aaaaa_RKM,_Mgn__II_3541_(6)_vad_clip4_wav_1.0_150_0.9.wav",-239.965103149414,39.2070159912109,91.7691497802734,17.1563510894775,-49.7995986938477,21.6144542694092,12.0122385025024,12.8503828048706,-53.7340660095215,18.2216758728027,21.8710174560547,8.50721454620361,0.681892275810242,8.27099132537842,-29.7210445404053,8.21393394470215,7.77365159988403,8.29701328277588,23.6317119598389,10.7124576568604,14.6098880767822,13.1505317687988,0.162026584148407,12.5922079086304,-4.52854585647583,6.51099109649658,1556.1111779933,191.333419622028,0.304847151041031,17.7271688684166,4.05268339072239,22.3751889517727,7.88497459944271,31.8079935591746,6.43943514295687,29.8771472610298,4.79790533591566,29.8658510194127,5.37747988173153,28.1244468925174,4.14228146390523,58.6781146933695,5.8011893462009,0.0001632096391404,0.00171004806179553,400.269118578195,178.318377706916,748.306037746583,1505.81995502615,3030.73831072052,153.702468119088,161.61069532179,1007.06984814768,4.41595441595442,95.1883667154806,0.00228271881827901,24.0351347516423,"kloonhandidmansid","kloon","handidmansid","RKM, Mgn. II 3541 (6)",TRUE
2448,"vc_aaaaa_RKM,_Mgn__II_3541_(6)_vad_clip5_wav_1.0_150_0.9.wav",-259.059814453125,41.69873046875,82.8609161376953,20.8185710906982,-31.2535171508789,18.3215370178223,14.5408849716187,13.4365568161011,-64.3715972900391,19.1614570617676,41.7032165527344,9.47409629821777,10.89381980896,9.18487548828125,-26.3974361419678,8.73767185211182,3.8247709274292,7.23695802688599,14.0101509094238,7.60549354553223,15.3209762573242,11.7233877182007,8.29868507385254,15.047173500061,-1.44463634490967,10.8304080963135,1601.82442469133,215.34992543552,0.262594699859619,17.1348305091583,4.20427223829235,22.1513955113053,8.51765762600244,33.86343599722,6.64744270099693,32.2457774241314,6.14599659318206,30.2711568140132,5.71784151249576,27.5068382590461,5.12912991230142,59.6081396311803,4.98511724652861,0.00016547515406273,0.00185839331243187,430.920679638463,172.488804616698,771.687249206949,1404.80488562789,3401.04179995043,127.799750265658,87.4233637919182,751.904019587196,4.6242774566474,73.5957455205801,0.00191182864097371,25.2605989984073,"kloonhandidmansid","kloon","handidmansid","RKM, Mgn. II 3541 (6)",TRUE
2449,"vc_aaaaa_RKM,_Mgn__II_3541_(6)_vad_clip6_wav_1.0_150_0.9.wav",-239.11164855957,40.4550552368164,75.0364532470703,28.0552024841309,-55.8085708618164,22.3012313842773,13.5164566040039,10.0405464172363,-61.1807975769043,17.477388381958,36.4925880432129,8.61965656280518,-1.36669147014618,10.9460468292236,-22.1423492431641,7.94526767730713,8.77162456512451,7.41037845611572,32.2610855102539,8.82136535644531,10.2103052139282,13.346152305603,3.16592669487,15.3641557693481,0.632854402065277,5.27211761474609,1763.0671291166,236.370713380137,0.345978021621704,17.8940092069973,4.47140487300829,21.8281728404204,7.75539696206357,32.8696252643538,6.67348712083937,32.4083061839281,5.53093891836648,31.1380557472069,5.45434943144435,27.4399648030369,4.16433689690787,62.0603726312061,6.18259610676872,0.00020661357848439,0.00212170416489243,392.92057062663,165.982282358824,792.178551757386,1497.4998644571,3068.47403297563,117.008435360729,88.3954676048915,1165.69250060934,4.6242774566474,79.6103148690473,0.00179399162042906,23.5663760282475,"kloonhandidmansid","kloon","handidmansid","RKM, Mgn. II 3541 (6)",TRUE
2450,"vc_aaaaa_RKM,_Mgn__II_3541_(6)_vad_clip7_wav_1.0_150_0.9.wav",-245.479858398438,40.3679313659668,81.0031890869141,27.6657886505127,-53.7387199401855,22.8115406036377,11.3318538665771,13.5331649780273,-53.9520835876465,16.5407447814941,36.8933067321777,11.6898984909058,-1.79395151138306,16.768856048584,-23.3730888366699,10.2889175415039,8.67318725585938,7.19777297973633,24.0288982391357,9.80166053771973,19.0224418640137,7.35544109344482,-0.162826389074326,16.5476322174072,0.513567090034485,6.31340646743774,1664.14421124421,208.077271519945,0.322979599237442,17.3896023773827,4.33519796069421,22.0389567820131,7.23070887837678,32.8275639679763,6.44208708353541,32.3591094933677,5.83146751071901,31.5004017735598,6.33242456402167,26.2928537396974,4.07142257443678,59.9734374784822,6.02271201955195,0.00010374968405812,0.00081214582314714,419.686707902812,173.257636649553,810.36828781857,1484.16889157822,3074.82486683795,191.100423320767,91.62248733234,1005.52817608881,4.63096960926194,72.9645476031116,0.0018656091749069,23.8610103123804,"kloonhandidmansid","kloon","handidmansid","RKM, Mgn. II 3541 (6)",TRUE
2451,"vc_aaaaa_RKM,_Mgn__II_3541_(6)_vad_clip8_wav_1.0_150_0.9.wav",-246.795745849609,38.891429901123,84.5928039550781,25.4228744506836,-54.9179496765137,20.1593132019043,16.0461025238037,12.2252502441406,-51.3400115966797,16.5117988586426,37.9591636657715,9.89616298675537,2.6458945274353,15.1444511413574,-19.8087177276611,9.2725419998169,0.680768609046936,7.95871162414551,26.8944759368896,7.22543144226074,17.0416278839111,11.3133811950684,1.9930762052536,14.8268299102783,1.95711445808411,5.24270391464233,1659.14290858351,219.48037939071,0.316019982099533,17.8195720678236,4.02765712204341,21.9501659468755,7.46369452827055,32.3510414208719,6.47970016068422,32.083127682318,5.49278473227684,30.5192062835756,5.90914348218447,26.3041959873729,4.09962657436291,60.9325835221084,6.72311827626671,9.4072958745528e-05,0.00069047242868691,357.003814790969,119.809529756198,817.136673658813,1476.78123605656,3087.50558869112,240.80405008699,134.76251021576,1044.62049627754,4.61095100864553,81.7137212545791,0.00198522317733448,23.2387812028926,"kloonhandidmansid","kloon","handidmansid","RKM, Mgn. II 3541 (6)",TRUE
2452,"vc_aaaaa_RKM,_Mgn__II_3541_(6)_vad_clip9_wav_1.0_150_0.9.wav",-239.809539794922,38.8383026123047,74.9894409179688,27.964771270752,-54.085075378418,23.0356750488281,25.6861190795898,10.1662845611572,-52.4773635864258,16.8587532043457,38.8687782287598,10.740382194519,-12.1107215881348,13.5948362350464,-21.7514266967773,10.031909942627,17.9068050384521,8.3014087677002,26.621654510498,7.89674711227417,10.6037654876709,16.9780864715576,-1.67243146896362,11.4396448135376,5.29088401794434,8.22475051879883,1858.0951807785,287.108484323881,0.426091343164444,19.0539492624832,4.41706549617787,22.1030477169094,8.09418844654482,32.0574992532702,6.0533061461573,31.6061627479752,5.71783877756905,32.8287175486799,6.60659923626703,26.2429284277357,3.85162875894748,61.8134409141635,5.83162070502348,4.82238792756107e-05,0.00018351641483604,365.885813412843,129.077714626,807.443409558229,1618.92913776524,3078.84212428358,177.722857855692,225.09019091272,1128.42798133242,4.61095100864553,81.3545993193584,0.00182837568233584,21.7918063692335,"kloonhandidmansid","kloon","handidmansid","RKM, Mgn. II 3541 (6)",TRUE
2453,"vc_aaaaa_RKM,_Mgn__II_3541_(7)_vad_clip1_wav_1.0_150_0.9.wav",-221.522994995117,43.832447052002,76.7007598876953,21.2250270843506,-77.898796081543,26.3152866363525,17.9957618713379,12.5330266952515,-49.0448226928711,17.1252765655518,31.683895111084,10.1549472808838,8.58991718292236,8.37274074554443,-13.4446992874146,8.88828182220459,5.20512962341309,8.03078174591064,27.3623332977295,7.48963642120361,11.6236371994019,17.4148044586182,2.98830485343933,9.64642906188965,-3.21852850914001,6.56584215164185,1838.40927460546,221.369521788143,0.408831149339676,16.9044758414972,4.27003288181682,20.655897481104,7.75077763578018,31.1277405082454,6.27382890272906,30.6876583354359,5.00629183096872,29.4399415539002,5.05286755115702,27.8088935209041,4.65622124362513,60.9943209872213,5.57777089966488,0.00011964203440584,0.00092684157425537,357.30607471067,125.529713512868,880.244964067201,1523.99121144348,2981.4925525016,188.80371936189,110.164349014464,987.886316591171,4.6242774566474,71.3667639246422,0.00210754193281666,22.5333459056251,"kloonhandidmansid","kloon","handidmansid","RKM, Mgn. II 3541 (7)",TRUE
2454,"vc_aaaaa_RKM,_Mgn__II_3541_(7)_vad_clip2_wav_1.0_150_0.9.wav",-256.296051025391,47.1045608520508,77.4265365600586,29.6124782562256,-57.2502326965332,21.7804946899414,32.2814788818359,11.4095687866211,-56.2782859802246,20.2469425201416,38.2743873596191,12.672061920166,10.1166095733643,10.473391532898,-26.3052997589111,10.0612306594849,3.03090953826904,7.81059455871582,21.8351001739502,10.5232496261597,14.3593149185181,10.8973922729492,4.77523136138916,13.6219959259033,-6.08421993255615,8.56015586853027,1900.50085693168,321.10733481171,0.384440094232559,15.9802048913585,3.92970032677491,20.7993213150267,7.77424458518077,31.5962355806205,6.06316764846209,32.8145833976848,5.84387471242289,29.3877919950161,5.94229464446852,28.6844712542381,4.82737380220608,59.6223597020935,5.88935525515062,8.49168063723482e-05,0.00055383733706548,372.053919772246,150.006354942621,824.807388135201,1461.16557150989,3278.00791173178,227.334780164722,82.7550703211729,506.026177581249,4.57796852646638,109.000079278394,0.00253794459406526,22.2173406680909,"kloonhandidmansid","kloon","handidmansid","RKM, Mgn. II 3541 (7)",TRUE
